data,target
[-3 0 0 5 0 3 2 4 0 0 1 1 1 6 0 0 0 0 -2 0 0 0 0 0 0 -1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 0 -1 -4 0 -3 -5 0 -6 -2 -4 ],-9
[0 0 0 5 0 3 2 4 -2 0 1 1 1 6 0 0 0 0 -3 0 0 0 0 0 0 -1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 0 -1 -4 0 -3 -5 0 -6 -2 -4 ],-10
[0 0 0 5 0 3 2 4 -2 0 1 0 1 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 0 -1 -4 0 -3 -5 0 -6 -2 -4 ],-10
[0 0 0 5 0 3 2 4 0 0 1 0 1 6 0 0 0 0 -2 0 0 0 0 0 0 -1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 0 -1 -4 0 -3 -5 0 -6 -2 -4 ],-9
[0 0 0 0 0 3 2 4 -2 0 1 0 1 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -5 -1 -1 0 -1 -4 0 -3 0 0 -6 -2 -4 ],-18
[0 0 0 0 0 3 2 4 -2 0 1 0 1 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -3 -1 -1 0 -1 -4 0 0 -5 0 -6 -2 -4 ],-18
[0 0 0 0 0 3 2 4 -2 0 1 0 0 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 -5 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 -4 0 -3 0 0 -6 -2 -4 ],-19
[0 0 0 0 0 3 2 4 -2 0 1 0 0 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 1 -5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 -4 0 -3 0 0 -6 -2 -4 ],-19
[0 0 0 0 0 3 2 4 -2 0 1 0 0 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 -5 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-18
[0 0 -2 0 0 3 2 4 0 0 1 0 0 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 -5 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 -4 0 -3 0 0 -6 -2 -4 ],-18
[0 0 0 0 0 0 2 4 -2 0 1 0 0 6 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 -5 0 0 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-18
[0 0 0 0 0 0 2 4 -2 0 1 0 0 6 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 -5 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 -4 0 -3 0 0 -6 -2 -4 ],-18
[0 0 0 0 6 0 2 4 -2 0 1 0 0 0 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 -1 0 0 1 0 0 0 -5 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-18
[0 0 0 0 6 0 2 4 -2 0 1 0 0 0 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 -5 0 0 0 0 0 -1 0 -1 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-18
[0 0 0 0 6 0 2 4 -2 0 1 0 0 0 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 0 1 1 0 0 0 -5 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 0 -4 -3 0 -6 0 -2 -4 ],-18
[0 -5 0 0 6 0 2 4 -2 0 1 0 0 0 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-19
[0 -5 0 0 0 0 2 4 -2 0 1 0 0 6 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 0 -4 -3 0 -6 0 -2 -4 ],-18
[0 0 0 0 0 0 2 4 -2 0 -5 0 0 6 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-19
[0 0 0 0 6 0 2 4 -2 0 -5 0 0 0 3 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 0 -4 -3 0 -6 0 -2 -4 ],-19
[0 0 0 0 6 0 2 4 -2 0 0 0 0 0 -5 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-26
[0 0 0 0 6 0 2 4 -2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 -5 0 0 0 -1 0 1 1 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-24
[0 0 0 0 6 0 2 -5 -2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 1 1 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-30
[0 0 0 0 6 0 2 -5 -2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 -3 1 1 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 0 0 -6 0 -2 -4 ],-31
[0 0 0 0 6 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 1 1 1 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 -1 -4 0 -3 0 -6 0 -2 -4 ],-31
[0 0 0 0 6 0 2 0 -2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 -5 0 0 -1 0 1 -3 0 1 0 0 0 0 0 0 1 0 -1 0 0 0 -1 -1 0 -1 -4 0 0 0 -6 0 -2 -4 ],-28
[0 0 0 0 6 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 -3 0 1 0 0 0 0 0 0 1 0 -1 0 0 0 -1 -1 0 -1 -4 0 0 0 -6 0 -2 -4 ],-31
[0 0 0 0 0 0 0 0 -2 0 0 0 6 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 -5 0 0 0 -1 0 1 -3 0 1 0 0 0 0 0 0 1 0 -1 0 0 0 -1 -1 0 -1 -4 0 0 0 -6 0 -2 -4 ],-31
[0 0 0 0 0 0 -5 0 -2 0 0 0 6 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 -3 0 1 0 0 0 0 0 0 -1 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 -6 0 -2 -4 ],-32
[0 0 0 0 0 0 -5 0 -2 0 0 0 6 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 -3 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 -6 0 -2 -4 ],-32
[0 0 0 0 0 0 0 0 -2 0 0 0 6 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 -3 0 0 0 0 0 0 0 0 -5 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 -6 0 -2 -4 ],-32
[0 0 0 0 0 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 -3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 -6 0 -2 -4 ],-32
[-5 0 0 0 0 0 0 0 -2 0 0 0 0 0 0 0 0 0 -1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 -3 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 -6 0 -2 -4 ],-32
[0 0 0 0 0 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 -3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 0 -6 -2 -4 ],-32
[0 0 0 0 0 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 -3 -1 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 -6 0 -2 -4 ],-32
[0 0 0 0 0 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 -3 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 0 -6 -2 -4 ],-32
[0 0 0 0 0 0 0 0 -2 0 0 0 0 -5 0 0 0 0 -1 -3 0 0 0 0 0 0 0 0 0 6 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 0 -6 -2 -4 ],-32
[0 0 0 0 0 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 -3 0 -1 0 0 0 -1 0 0 -1 0 0 0 -4 0 -6 -2 -4 ],-32
[0 0 0 0 0 0 -5 0 -2 0 0 0 0 0 0 0 0 0 -1 -3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 -1 0 0 -1 -4 0 0 0 0 -6 -2 -4 ],-32
[4 2 3 5 6 3 2 4 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 -1 -1 -1 -1 -1 0 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 1 1 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 1 1 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 1 4 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 -1 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 -1 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 1 4 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 -1 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 0 4 0 0 1 0 0 0 0 1 0 0 0 0 0 0 -1 0 0 0 -1 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 -1 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 0 4 0 0 1 0 0 0 0 1 0 0 0 0 0 -1 1 0 0 0 -1 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 -1 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 0 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 -1 0 -1 -1 0 0 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],1
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 -1 -1 0 0 0 0 0 4 -4 -2 -3 -5 -6 -3 -2 -4 ],8
[4 2 3 5 6 3 2 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 0 0 0 -4 -4 -2 -3 -5 -6 -3 -2 0 ],-4
[4 2 3 5 6 0 2 0 1 1 0 1 1 1 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 -5 0 0 -4 -4 -2 -3 0 -6 -3 -2 0 ],-4
[4 2 3 5 6 0 2 0 1 1 0 1 1 1 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 -4 -1 -1 0 -1 0 0 0 0 -4 -2 -3 -5 -6 -3 -2 0 ],-4
[4 2 3 5 6 0 2 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0 3 0 -1 -5 0 0 -4 -4 -2 -3 0 -6 -3 -2 0 ],2
[4 2 3 5 6 0 2 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -3 0 -1 -5 0 0 -4 -4 -2 0 0 -6 -3 -2 0 ],-6
[4 2 3 5 6 0 2 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 -1 0 0 0 1 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -3 0 -1 -5 0 0 -4 -4 -2 0 0 -6 -3 -2 0 ],-6
[4 2 3 5 6 0 2 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 -1 0 0 0 0 1 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -3 0 -1 -5 0 0 -4 -4 -2 0 0 -6 -3 -2 0 ],-7
[4 2 3 5 6 0 2 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 -1 0 -1 0 0 0 0 0 -5 0 0 0 -1 -3 0 -1 0 0 0 -4 -4 -2 0 0 -6 -3 -2 0 ],-7
[4 2 3 5 6 0 2 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 -5 0 0 0 0 1 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -3 0 -1 0 0 0 -4 -4 -2 0 0 -6 -3 -2 0 ],-7
[4 2 3 5 6 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 -4 0 0 0 0 -1 0 -1 0 0 0 0 0 -5 0 0 0 -1 -3 0 -1 0 0 0 0 -4 -2 0 0 -6 -3 -2 0 ],-7
[4 2 3 5 6 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 -3 0 0 0 0 1 0 0 0 0 0 -1 0 -1 0 0 0 0 0 -5 0 0 0 -1 -3 0 -1 0 0 0 -4 -4 -2 0 0 -6 0 -2 0 ],-7
[4 2 3 5 6 0 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 -5 0 1 0 1 -4 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 -1 -3 0 -1 0 0 0 0 -4 -2 0 0 -6 -3 -2 0 ],-6
[4 2 3 5 6 0 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 -3 0 0 1 0 1 -4 0 0 0 0 -1 0 -1 0 0 0 0 0 -5 0 0 0 -1 -3 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-7
[4 2 0 5 6 0 2 0 1 3 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 -3 0 0 1 0 1 -4 0 0 0 0 -1 0 -1 0 -3 0 0 0 -5 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-7
[4 2 0 5 6 0 2 0 1 3 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 -4 0 0 -3 0 -1 0 -1 0 0 0 0 0 -5 0 0 0 -1 -3 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-7
[4 2 0 5 6 0 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 -3 0 0 1 0 1 -4 0 0 0 0 3 0 -1 0 -3 0 -2 0 -5 0 0 0 -1 0 0 -1 0 0 0 0 -4 0 0 0 -6 0 -2 0 ],-6
[4 2 0 0 6 0 2 0 1 0 0 1 0 0 0 0 0 5 0 0 0 1 -5 0 0 -3 0 0 1 0 1 -4 0 0 0 0 0 0 -1 0 -3 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-12
[-5 2 0 0 6 0 2 0 1 0 0 1 0 0 0 0 0 5 0 0 0 1 0 0 0 -3 0 0 1 0 1 -4 0 0 0 0 0 0 -1 0 -3 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-10
[4 2 0 6 0 0 2 0 1 0 0 -3 0 0 0 0 0 5 0 0 0 1 -5 0 0 0 0 0 1 0 1 -4 0 0 0 0 0 0 -1 0 -3 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-4
[4 2 0 6 0 0 -5 0 1 0 0 1 0 0 0 0 0 5 0 0 0 1 0 0 0 -3 0 0 1 0 1 -4 0 0 0 0 0 0 -1 0 -3 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-12
[4 2 0 0 0 0 -5 0 1 0 6 -3 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 1 0 1 -4 0 0 0 0 0 0 -1 0 -3 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-7
[4 2 0 0 0 0 0 0 1 0 6 1 0 0 0 0 0 5 0 0 0 1 0 0 0 -3 0 0 1 0 1 -4 0 0 -5 0 0 0 -1 0 -3 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-12
[4 2 0 6 0 0 -5 0 1 0 0 1 0 0 0 0 0 5 0 0 0 1 0 0 0 -3 0 0 1 0 1 -4 0 0 0 0 0 0 -1 0 -3 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 0 -4 -2 0 0 -6 0 -2 0 ],-12
[4 2 3 5 6 3 2 4 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 2 4 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -4 0 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 -1 -1 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 1 1 1 0 0 1 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 6 3 0 4 1 1 1 1 1 0 0 1 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 -4 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 0 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 0 3 0 4 1 1 1 1 1 6 0 1 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 0 3 0 4 1 1 1 1 1 6 0 1 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 -4 0 -1 -1 -1 -1 -1 0 0 -2 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 0 3 0 4 1 1 1 1 1 0 6 1 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 -1 -2 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 0 -3 -5 -6 -3 -2 -4 ],0
[4 2 3 5 0 3 0 4 1 1 1 1 1 0 6 1 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 -1 -3 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 -2 0 -5 -6 -3 -2 -4 ],0
[4 0 3 5 0 3 0 4 1 1 1 1 1 0 6 1 2 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 -1 -2 0 0 0 0 -1 0 0 0 0 -1 -1 -1 0 -1 0 -4 0 -3 -5 -6 -3 -2 -4 ],1
[4 0 3 5 0 3 0 4 1 1 1 1 1 0 6 1 2 0 0 0 0 1 1 2 0 -1 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 -2 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 0 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 0 3 0 4 1 1 1 1 0 0 6 1 2 0 0 0 1 1 1 2 0 -1 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 0 3 0 4 1 1 1 1 0 0 6 1 2 0 0 0 1 1 1 2 0 -1 0 0 0 0 0 0 -1 0 -2 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 0 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 0 3 0 4 1 1 1 0 0 0 6 1 2 0 0 0 1 1 1 2 0 -1 0 1 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 -1 -1 -1 -1 0 0 -4 -2 -3 -5 -6 -3 -2 -4 ],0
[4 0 3 5 0 3 0 4 1 1 1 0 0 0 6 1 -1 0 0 0 1 1 1 2 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],-2
[4 0 3 5 0 3 0 4 1 0 1 0 0 0 6 1 1 0 0 0 1 1 1 2 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 -4 ],-2
[4 0 3 5 0 3 0 4 1 0 1 0 0 0 6 1 1 0 0 0 1 1 1 2 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 -2 0 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 0 -4 ],-2
[4 0 3 5 0 3 0 4 1 0 0 0 0 0 6 1 1 0 1 0 1 1 1 2 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -4 -4 -2 -3 -5 -6 -3 -2 0 ],-2
[4 0 3 5 0 3 0 4 1 0 0 0 0 0 6 1 1 0 1 0 1 1 1 2 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 -4 0 0 -1 -1 -1 -1 -1 0 -4 -2 -3 -5 -6 -3 -2 0 ],-2
[4 0 3 0 0 3 0 4 1 0 0 0 0 0 6 1 1 0 1 0 1 1 1 2 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 -3 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -4 -4 -2 0 -5 -6 -3 -2 0 ],-1
[4 0 3 0 0 3 0 4 1 0 0 0 0 0 6 1 1 0 1 0 1 1 1 2 -4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -4 0 -2 -3 -5 -6 -3 -2 0 ],-10
